ICOUNT,ID_MT,ENTIDAD,ID_TRAMO,TIPO_CALZ,PR,Latitud,Longitud,Clasificacion,Municipio,Departamento,divipola
3,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,3,10.361738,-75.464573,Muy Bajo,TURBACO,BOLÍVAR,13836
3,3G006,ANI,CordSucre_Tramo_ObrasAd,Sencilla,60,8.86322,-75.464573,Muy Bajo,SAHAGÚN,CÓRDOBA,23660
2,3G006,ANI,CordSucre_Tramo_ObrasAd,Sencilla,62,8.882618,-75.462341,Muy Bajo,SAHAGÚN,CÓRDOBA,23660
2,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,12,10.536318,-75.460797,Muy Bajo,CARTAGENA DE INDIAS,BOLÍVAR,13001
8,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,62,2.572237,-75.460327,Bajo,HOBO,HUILA,41349
18,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,14,10.550637,-75.457206,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
3,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,19,10.255938,-75.454846,Muy Bajo,TURBANA,BOLÍVAR,13838
23,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,14,10.564838,-75.45286,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
2,3G006,ANI,,,66,9.453907,-75.452042,Muy Bajo,TOLUVIEJO,SUCRE,70823
23,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,16,10.58286,-75.4494,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
45,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,20,10.617774,-75.448944,Muy Alto,CARTAGENA DE INDIAS,BOLÍVAR,13001
23,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,18,10.599026,-75.446006,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
2,4G016,ANI,Antioquia_Tramo_UF1,Sencilla,34,8.168164,-75.444145,Muy Bajo,BUENAVISTA,CÓRDOBA,23079
20,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,22,10.625698,-75.436343,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
4,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,16,10.238013,-75.435047,Muy Bajo,TURBANA,BOLÍVAR,13838
2,4G016,ANI,Antioquia_Tramo_UF1,Sencilla,32,8.157177,-75.429554,Muy Bajo,BUENAVISTA,CÓRDOBA,23079
2,3G008,ANI,RutaCa_Tramo_CartagBayunca,Sencilla,3,10.42285,-75.428868,Muy Bajo,CARTAGENA DE INDIAS,BOLÍVAR,13001
8,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,68,2.591229,-75.426893,Bajo,HOBO,HUILA,41349
30,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,24,10.631982,-75.423291,Alto,CARTAGENA DE INDIAS,BOLÍVAR,13001
2,4G016,ANI,Antioquia_Tramo_UF8,Sencilla,18,9.837742,-75.420456,Muy Bajo,SAN ONOFRE,SUCRE,70713
12,3G008,ANI,RutaCa_Tramo_CartagBayunca,Sencilla,4,10.435113,-75.418511,Bajo,CARTAGENA DE INDIAS,BOLÍVAR,13001
2,3G006,ANI,CordSucre_Tramo_ObrasAd,Sencilla,110,9.234267,-75.41565,Muy Bajo,SINCELEJO,SUCRE,70001
14,3G008,ANI,RutaCa_Tramo_CartagBayunca,Sencilla,7,10.453007,-75.412915,Bajo,SANTA ROSA,BOLÍVAR,13683
16,3G008,ANI,RutaCa_Tramo_CartagBayunca,Sencilla,7,10.466408,-75.411723,Medio,SANTA ROSA,BOLÍVAR,13683
14,3G008,ANI,RutaCa_Tramo_CartagBayunca,Sencilla,9,10.478768,-75.41137,Bajo,CARTAGENA DE INDIAS,BOLÍVAR,13001
5,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,70,2.602744,-75.410757,Muy Bajo,CAMPOALEGRE,HUILA,41132
2,4G016,ANI,Antioquia_Tramo_UF1,Sencilla,28,8.132458,-75.40947,Muy Bajo,BUENAVISTA,CÓRDOBA,23079
31,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,26,10.640646,-75.407489,Alto,CARTAGENA DE INDIAS,BOLÍVAR,13001
31,3G008,ANI,RutaCa_Tramo_CartagBayunca,Sencilla,11,10.497902,-75.407261,Alto,CARTAGENA DE INDIAS,BOLÍVAR,13001
3,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,12,10.219546,-75.404034,Muy Bajo,TURBANA,BOLÍVAR,13838
18,3G008,ANI,RutaCa_Tramo_CartagBayunca,Sencilla,14,10.516551,-75.401676,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
2,3G006,ANI,CordSucre_Tramo_ObrasAd,Sencilla,106,9.204398,-75.399342,Muy Bajo,SAMPUÉS,SUCRE,70670
7,3G008,ANI,RutaCa_Tramo_CartagArjona,Sencilla,88,10.31456,-75.399027,Bajo,TURBACO,BOLÍVAR,13836
7,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,72,2.612636,-75.39392,Bajo,CAMPOALEGRE,HUILA,41132
34,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,28,10.654553,-75.391974,Alto,CARTAGENA DE INDIAS,BOLÍVAR,13001
13,3G008,ANI,RutaCa_Tramo_CartagArjona,Sencilla,86,10.298647,-75.388556,Bajo,TURBACO,BOLÍVAR,13836
3,,INVIAS-OTROS,,,11,3.738012,-75.388441,Muy Bajo,CHAPARRAL,TOLIMA,73168
3,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,10,10.209246,-75.386982,Muy Bajo,ARJONA,BOLÍVAR,13052
6,4G016,ANI,Antioquia_Tramo_UF8,Sencilla,26,9.894219,-75.382176,Muy Bajo,MARÍA LA BAJA,BOLÍVAR,13442
7,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,74,2.623261,-75.379549,Bajo,CAMPOALEGRE,HUILA,41132
12,3G008,ANI,RutaCa_Tramo_CartagArjona,Sencilla,84,10.289197,-75.379515,Bajo,ARJONA,BOLÍVAR,13052
17,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,30,10.654583,-75.379247,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
11,3G008,ANI,RutaCa_Tramo_CartagArjona,Sencilla,84,10.278887,-75.370195,Bajo,ARJONA,BOLÍVAR,13052
4,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,8,10.198803,-75.369587,Muy Bajo,ARJONA,BOLÍVAR,13052
33,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,32,10.657695,-75.365694,Alto,CARTAGENA DE INDIAS,BOLÍVAR,13001
2,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,76,2.621012,-75.365524,Muy Bajo,CAMPOALEGRE,HUILA,41132
2,,INVIAS-OTROS,,,17,3.757239,-75.361233,Muy Bajo,CHAPARRAL,TOLIMA,73168
9,3G008,ANI,RutaCa_Tramo_CartagArjona,Sencilla,82,10.270434,-75.357914,Bajo,ARJONA,BOLÍVAR,13052
5,,INVIAS-OTROS,,,19,3.77128,-75.356632,Muy Bajo,CHAPARRAL,TOLIMA,73168
6,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,6,10.194798,-75.354252,Muy Bajo,ARJONA,BOLÍVAR,13052
6,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,78,2.619913,-75.350865,Muy Bajo,CAMPOALEGRE,HUILA,41132
42,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,34,10.661194,-75.347091,Alto,CARTAGENA DE INDIAS,BOLÍVAR,13001
7,3G006,ANI,CordSucre_Tramo_ObrasAd,Sencilla,2,9.305377,-75.346771,Bajo,COROZAL,SUCRE,70215
3,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,80,2.636748,-75.344181,Muy Bajo,CAMPOALEGRE,HUILA,41132
13,3G008,ANI,RutaCa_Tramo_CartagArjona,Sencilla,78,10.240545,-75.342958,Bajo,ARJONA,BOLÍVAR,13052
5,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,4,10.19406,-75.340153,Muy Bajo,ARJONA,BOLÍVAR,13052
5,,INVIAS-OTROS,,,21,3.786185,-75.338016,Muy Bajo,CHAPARRAL,TOLIMA,73168
6,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,84,2.659693,-75.337487,Muy Bajo,CAMPOALEGRE,HUILA,41132
9,3G008,ANI,RutaCa_Tramo_CartagArjona,Sencilla,76,10.228315,-75.336376,Bajo,ARJONA,BOLÍVAR,13052
29,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,36,10.672158,-75.333986,Alto,CARTAGENA DE INDIAS,BOLÍVAR,13001
5,4G022,ANI,SantaNeiva_Tramo_CampoGigante,Sencilla,84,2.673506,-75.332806,Muy Bajo,CAMPOALEGRE,HUILA,41132
10,3G008,ANI,RutaCa_Tramo_ArjonaCruzViso,Sencilla,74,10.215929,-75.328377,Bajo,ARJONA,BOLÍVAR,13052
3,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,2,10.194883,-75.325756,Muy Bajo,ARJONA,BOLÍVAR,13052
25,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,36,10.67592,-75.323713,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
2,,INVIAS-OTROS,,,25,3.805046,-75.323467,Muy Bajo,CHAPARRAL,TOLIMA,73168
5,4G016,ANI,Antioquia_Tramo_UF8,Sencilla,34,9.926319,-75.322924,Muy Bajo,MARÍA LA BAJA,BOLÍVAR,13442
2,,INVIAS-OTROS,,,29,3.823929,-75.320721,Muy Bajo,ORTEGA,TOLIMA,73504
12,3G008,ANI,RutaCa_Tramo_ArjonaCruzViso,Sencilla,72,10.205602,-75.319262,Bajo,ARJONA,BOLÍVAR,13052
3,3G008,ANI,RutaCa_Tramo_BayuncaSabanaL,Sencilla,27,10.581608,-75.312424,Muy Bajo,CLEMENCIA,BOLÍVAR,13222
2,4G016,ANI,Antioquia_Tramo_UF8,Sencilla,34,9.935589,-75.311966,Muy Bajo,MARÍA LA BAJA,BOLÍVAR,13442
7,3G008,ANI,RutaCa_Tramo_Adicionales,Doble,0,10.192065,-75.309963,Bajo,ARJONA,BOLÍVAR,13052
24,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,38,10.683975,-75.309878,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
4,4G022,ANI,SantaNeiva_Tramo_NeivaCampo,Doble,96,2.754221,-75.308705,Muy Bajo,RIVERA,HUILA,41615
4,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,9,3.023072,-75.307446,Muy Bajo,NEIVA,HUILA,41001
4,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,13,3.05337,-75.306587,Muy Bajo,NEIVA,HUILA,41001
2,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,7,3.005534,-75.306473,Muy Bajo,NEIVA,HUILA,41001
4,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,11,3.038192,-75.305872,Muy Bajo,NEIVA,HUILA,41001
9,,INVIAS-OTROS,,,31,3.83544,-75.305729,Bajo,ORTEGA,TOLIMA,73504
3,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,5,2.9914,-75.3055,Muy Bajo,NEIVA,HUILA,41001
3,4G022,ANI,SantaNeiva_Tramo_NeivaCampo,Doble,98,2.773104,-75.304585,Muy Bajo,RIVERA,HUILA,41615
6,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,15,3.07025,-75.298705,Muy Bajo,AIPE,HUILA,41016
19,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,40,10.691989,-75.29714,Medio,CARTAGENA DE INDIAS,BOLÍVAR,13001
2,3G008,ANI,RutaCa_Tramo_BayuncaSabanaL,Sencilla,29,10.593224,-75.296345,Muy Bajo,SANTA CATALINA,BOLÍVAR,13673
3,3G008,ANI,RutaCa_Tramo_ArjonaCruzViso,Sencilla,68,10.175715,-75.294171,Muy Bajo,ARJONA,BOLÍVAR,13052
3,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,17,3.090048,-75.291996,Muy Bajo,AIPE,HUILA,41016
3,4G022,ANI,SantaNeiva_Tramo_NeivaCampo,Doble,104,2.834087,-75.291023,Muy Bajo,RIVERA,HUILA,41615
4,3G008,ANI,RutaCa_Tramo_ArjonaCruzViso,Sencilla,66,10.153771,-75.289307,Muy Bajo,ARJONA,BOLÍVAR,13052
5,,INVIAS-OTROS,,,35,3.852232,-75.289135,Muy Bajo,ORTEGA,TOLIMA,73504
7,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,19,3.107407,-75.287361,Bajo,AIPE,HUILA,41016
45,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,42,10.70012,-75.284792,Muy Alto,SANTA CATALINA,BOLÍVAR,13673
7,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,21,3.129031,-75.281631,Bajo,AIPE,HUILA,41016
4,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,23,3.145309,-75.280295,Muy Bajo,AIPE,HUILA,41016
2,3G008,ANI,RutaCa_Tramo_BayuncaSabanaL,Sencilla,33,10.613394,-75.27935,Muy Bajo,SANTA CATALINA,BOLÍVAR,13673
8,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,25,3.165629,-75.277291,Bajo,AIPE,HUILA,41016
2,3G006,ANI,CordSucre_Tramo_ObrasAd,Sencilla,15,9.364987,-75.276089,Muy Bajo,MORROA,SUCRE,70473
40,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,44,10.713899,-75.273512,Alto,SANTA CATALINA,BOLÍVAR,13673
4,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,27,3.187366,-75.269222,Muy Bajo,AIPE,HUILA,41016
18,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,46,10.725961,-75.267554,Medio,SANTA CATALINA,BOLÍVAR,13673
2,4G016,ANI,Antioquia_Tramo_UF8,Sencilla,44,10.002623,-75.263901,Muy Bajo,MARÍA LA BAJA,BOLÍVAR,13442
4,3G008,ANI,RutaCa_Tramo_BayuncaSabanaL,Sencilla,34,10.619659,-75.261841,Muy Bajo,SANTA CATALINA,BOLÍVAR,13673
7,4G017,ANI,NeivaIP_Tramo_UF2NeiAipe,Doble,29,3.203638,-75.260453,Bajo,AIPE,HUILA,41016
3,4G016,ANI,Antioquia_Tramo_UF8,Sencilla,46,10.025239,-75.260296,Muy Bajo,MARÍA LA BAJA,BOLÍVAR,13442
11,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,48,10.739409,-75.259422,Bajo,SANTA CATALINA,BOLÍVAR,13673
4,,INVIAS-OTROS,,,39,3.87959,-75.259094,Muy Bajo,ORTEGA,TOLIMA,73504
3,4G016,ANI,Antioquia_Tramo_UF8,Sencilla,50,10.046139,-75.257464,Muy Bajo,MARÍA LA BAJA,BOLÍVAR,13442
21,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,48,10.747181,-75.251335,Medio,SANTA CATALINA,BOLÍVAR,13673
5,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,38,3.269563,-75.250197,Muy Bajo,AIPE,HUILA,41016
5,,INVIAS-OTROS,Antioquia_Tramo_UF8,Sencilla,54,10.083919,-75.24642,Muy Bajo,MAHATES,BOLÍVAR,13433
2,3G006,ANI,CordSucre_Tramo_ObrasAd,Sencilla,24,9.421807,-75.245705,Muy Bajo,LOS PALMITOS,SUCRE,70418
3,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,42,3.291407,-75.24519,Muy Bajo,AIPE,HUILA,41016
5,,INVIAS-OTROS,Antioquia_Tramo_UF8,Sencilla,56,10.101362,-75.24519,Muy Bajo,MAHATES,BOLÍVAR,13433
9,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,34,3.237637,-75.244229,Bajo,AIPE,HUILA,41016
5,,INVIAS-OTROS,,,41,3.891149,-75.243759,Muy Bajo,ORTEGA,TOLIMA,73504
30,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,50,10.760132,-75.241822,Alto,SANTA CATALINA,BOLÍVAR,13673
3,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,44,3.309546,-75.240841,Muy Bajo,AIPE,HUILA,41016
7,,INVIAS-OTROS,,,43,3.905039,-75.23489,Bajo,ORTEGA,TOLIMA,73504
5,4G018,ANI,,,24,10.13415,-75.234547,Muy Bajo,MAHATES,BOLÍVAR,13433
2,4G018,ANI,PHierro_Tramo_UF1PHierroCarr,Sencilla,0,9.44026,-75.231972,Muy Bajo,LOS PALMITOS,SUCRE,70418
3,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,44,3.321791,-75.231686,Muy Bajo,AIPE,HUILA,41016
5,3G008,ANI,RutaCa_Tramo_BayuncaSabanaL,Sencilla,38,10.62448,-75.231485,Muy Bajo,SANTA CATALINA,BOLÍVAR,13673
23,4G005,ANI,,,52,10.767813,-75.228803,Medio,SANTA CATALINA,BOLÍVAR,13673
5,,INVIAS-OTROS,,,45,3.919802,-75.226221,Muy Bajo,ORTEGA,TOLIMA,73504
7,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,48,3.348807,-75.220863,Bajo,AIPE,HUILA,41016
2,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,22,10.138579,-75.215836,Muy Bajo,MAHATES,BOLÍVAR,13433
2,4G018,ANI,PHierro_Tramo_UF1PHierroCarr,Sencilla,42,9.552698,-75.213604,Muy Bajo,OVEJAS,SUCRE,70508
2,,INVIAS-OTROS,,,1,3.921604,-75.213432,Muy Bajo,ORTEGA,TOLIMA,73504
33,4G005,ANI,,,54,10.773333,-75.208624,Alto,PIOJÓ,ATLÁNTICO,8549
2,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,53,3.382159,-75.204163,Muy Bajo,AIPE,HUILA,41016
2,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,56,3.401041,-75.203304,Muy Bajo,AIPE,HUILA,41016
7,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,20,10.137584,-75.199199,Bajo,MAHATES,BOLÍVAR,13433
2,,INVIAS-OTROS,,,3,3.914738,-75.197811,Muy Bajo,ORTEGA,TOLIMA,73504
30,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,56,10.782528,-75.192082,Alto,PIOJÓ,ATLÁNTICO,8549
14,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,58,10.792658,-75.186065,Bajo,PIOJÓ,ATLÁNTICO,8549
3,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,18,10.135374,-75.184193,Muy Bajo,MAHATES,BOLÍVAR,13433
6,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,60,3.427842,-75.18322,Muy Bajo,NATAGAIMA,TOLIMA,73483
31,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,58,10.801707,-75.180166,Alto,PIOJÓ,ATLÁNTICO,8549
5,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,60,3.439871,-75.173779,Muy Bajo,NATAGAIMA,TOLIMA,73483
7,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,17,10.132442,-75.17149,Bajo,MAHATES,BOLÍVAR,13433
21,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,60,10.808336,-75.171457,Medio,JUAN DE ACOSTA,ATLÁNTICO,8372
7,,INVIAS-OTROS,,,10,3.935998,-75.166037,Bajo,ORTEGA,TOLIMA,73504
6,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,62,3.45254,-75.163994,Muy Bajo,NATAGAIMA,TOLIMA,73483
34,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,62,10.821104,-75.161235,Alto,JUAN DE ACOSTA,ATLÁNTICO,8372
10,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,14,10.110945,-75.161223,Bajo,MAHATES,BOLÍVAR,13433
6,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,64,3.466702,-75.152493,Muy Bajo,NATAGAIMA,TOLIMA,73483
6,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,12,10.095635,-75.152435,Muy Bajo,MAHATES,BOLÍVAR,13433
4,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,66,3.480177,-75.151463,Muy Bajo,NATAGAIMA,TOLIMA,73483
5,,INVIAS-OTROS,,,12,3.94665,-75.148853,Muy Bajo,ORTEGA,TOLIMA,73504
24,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,64,10.829066,-75.147301,Medio,JUAN DE ACOSTA,ATLÁNTICO,8372
2,4G018,ANI,PHierro_Tramo_UF1PHierroCarr,Sencilla,56,9.645138,-75.143223,Muy Bajo,EL CARMEN DE BOLÍVAR,BOLÍVAR,13244
5,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,70,3.500934,-75.139361,Muy Bajo,NATAGAIMA,TOLIMA,73483
19,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,66,10.841508,-75.138559,Medio,JUAN DE ACOSTA,ATLÁNTICO,8372
5,,INVIAS-OTROS,,,14,3.958619,-75.137816,Muy Bajo,ORTEGA,TOLIMA,73504
4,4G018,ANI,PHierro_Tramo_UF1PHierroCarr,Sencilla,58,9.656782,-75.135727,Muy Bajo,EL CARMEN DE BOLÍVAR,BOLÍVAR,13244
7,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,72,3.520861,-75.128852,Bajo,NATAGAIMA,TOLIMA,73483
31,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,68,10.852084,-75.127822,Alto,JUAN DE ACOSTA,ATLÁNTICO,8372
5,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,78,3.57775,-75.126125,Muy Bajo,NATAGAIMA,TOLIMA,73483
4,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,76,3.559785,-75.125799,Muy Bajo,NATAGAIMA,TOLIMA,73483
7,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,74,3.54553,-75.125671,Bajo,NATAGAIMA,TOLIMA,73483
11,,INVIAS-OTROS,,,16,3.968909,-75.124603,Bajo,ORTEGA,TOLIMA,73504
2,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,74,9.784699,-75.123482,Muy Bajo,SAN JACINTO,BOLÍVAR,13654
8,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,7,10.073605,-75.123379,Bajo,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
2,4G018,ANI,PHierro_Tramo_UF1PHierroCarr,Sencilla,62,9.688225,-75.120735,Muy Bajo,EL CARMEN DE BOLÍVAR,BOLÍVAR,13244
4,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,80,3.588925,-75.117216,Muy Bajo,NATAGAIMA,TOLIMA,73483
30,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,70,10.859893,-75.115586,Alto,JUAN DE ACOSTA,ATLÁNTICO,8372
2,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,84,9.865122,-75.113697,Muy Bajo,SAN JACINTO,BOLÍVAR,13654
6,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,86,9.879971,-75.112496,Muy Bajo,SAN JACINTO,BOLÍVAR,13654
7,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,82,3.598867,-75.109749,Bajo,NATAGAIMA,TOLIMA,73483
8,,INVIAS-OTROS,,,18,3.968876,-75.10726,Bajo,ORTEGA,TOLIMA,73504
6,4G015,ANI,Cambao_Tramo_1IbagueArmero,Sencilla,5,4.4454,-75.107231,Muy Bajo,IBAGUÉ,TOLIMA,73001
11,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,70,10.862662,-75.103897,Bajo,JUAN DE ACOSTA,ATLÁNTICO,8372
2,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,90,9.912415,-75.103226,Muy Bajo,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
4,4G017,ANI,NeivaEsp_Tramo_2AipeNatag,Sencilla,82,3.610854,-75.102711,Muy Bajo,NATAGAIMA,TOLIMA,73483
8,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,92,9.926417,-75.09977,Bajo,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
7,4G017,ANI,NeivaEsp_Tramo_2AipeNatag,Sencilla,84,3.627091,-75.099163,Bajo,NATAGAIMA,TOLIMA,73483
3,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,3,10.067568,-75.099049,Muy Bajo,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
14,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,72,10.867805,-75.092231,Bajo,JUAN DE ACOSTA,ATLÁNTICO,8372
5,4G015,ANI,Cambao_Tramo_1IbagueArmero,Sencilla,6,4.448977,-75.091639,Muy Bajo,IBAGUÉ,TOLIMA,73001
4,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,88,3.657589,-75.08852,Muy Bajo,NATAGAIMA,TOLIMA,73483
6,,INVIAS-OTROS,,,21,3.97542,-75.087004,Muy Bajo,SAN LUIS,TOLIMA,73678
7,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,92,3.682283,-75.085081,Bajo,COYAIMA,TOLIMA,73217
4,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,95,3.71059,-75.081167,Muy Bajo,COYAIMA,TOLIMA,73217
8,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,104,10.036841,-75.080824,Bajo,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
10,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,102,10.021033,-75.080052,Bajo,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
9,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,98,9.978547,-75.079022,Bajo,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
20,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,106,10.055295,-75.078632,Medio,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
9,3G008,ANI,RutaCa_Tramo_BayuncaSabanaL,Sencilla,60,10.646645,-75.078094,Bajo,LURUACO,ATLÁNTICO,8421
11,4G005,ANI,CartBarr_Tramo_UF3,Sencilla,74,10.877409,-75.07796,Bajo,JUAN DE ACOSTA,ATLÁNTICO,8372
11,4G018,ANI,PHierro_Tramo_UF2CarreCruzdelV,Sencilla,100,10.003077,-75.077697,Bajo,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
2,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,99,3.755522,-75.074902,Muy Bajo,COYAIMA,TOLIMA,73217
11,4G015,ANI,Cambao_Tramo_1IbagueArmero,Sencilla,8,4.450223,-75.07321,Bajo,IBAGUÉ,TOLIMA,73001
11,4G018,ANI,PHierro_Tramo_UF3CarrePalmardeV,Sencilla,0,10.072713,-75.072851,Bajo,SAN JUAN NEPOMUCENO,BOLÍVAR,13657
5,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,102,3.77001,-75.072636,Muy Bajo,COYAIMA,TOLIMA,73217
2,4G017,ANI,NeivaIP_Tramo_UF3AipeSald,Sencilla,104,3.800497,-75.06855,Muy Bajo,COYAIMA,TOLIMA,73217
